trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2020-06-24T18:26:17Z,"Wintheiser, Dietrich and Schimmel",misc_pos,9.74,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,a89a8d945523c1a15fd83725a558910c,34.433631,-118.857877,0
2020-03-12T05:06:43Z,Barton Inc,grocery_pos,110.62,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,4efc8e7805816aa77bb96f6f971a125a,49.157345,-118.68367,0
2020-12-13T07:06:12Z,McDermott-Rice,misc_pos,31.51,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,6a110f8729782f739e197bbd3cdc3bfe,42.484036,-109.786268,0
2019-03-02T14:24:56Z,Boyer PLC,shopping_net,60.64,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,3efb1c7a499f1e1a9643def477b77c0b,48.345756,-122.417089,0
2020-12-09T05:35:01Z,Block-Parisian,misc_net,160.53,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,7132d458a9463c96dbe2330eff8fd2f6,40.948463,-94.787082,0
2020-12-24T13:53:01Z,"O'Reilly, Mohr and Purdy",home,74.37,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,985dd3ed6a338d8a0f39634bfa62d0f9,40.52214,-92.912972,0
2020-04-27T19:03:07Z,"Durgan, Gislason and Spence",home,98.32,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,f3631bb92df26466ee4f9e066ea51a67,37.814522,-91.042072,0
2020-01-09T04:49:26Z,"Kuhic, Bins and Pfeffe",shopping_net,88.14,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,7ae3fd67122156320918049cfc652b31,37.079351,-121.033061,0
2020-09-28T03:42:13Z,Kilback LLC,grocery_pos,101.63,Carroll,NE,42.277,-97.1926,566,Metallurgist,1975-01-26,0f031a5d9eea2725e10201eebdf40aed,42.564859000000006,-96.803014,0
2020-08-09T12:19:14Z,Rempel Inc,shopping_net,9.95,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,5d5ebfcbd8d2f55a79c3da65f276a9ce,34.074707000000004,-117.56358600000002,0
2019-06-09T19:17:53Z,Will Lt,food_dining,16.49,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,9cadbb3c7d61acab1a88fe7c26f9bd45,40.597288,-109.470232,0
2019-06-06T09:25:26Z,Rau and Sons,grocery_pos,196.34,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,9c96ad14d06df9c225cf000834ecd63e,47.402968,-122.279599,0
2019-08-23T21:16:51Z,Medhurst PLC,shopping_net,4.43,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,06c6c1ef43a5f8b23f5b6999cafb041f,38.839832,-90.821775,0
2020-07-20T22:01:35Z,Jast Lt,shopping_net,5.32,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,20b1927de69cb358813c5c206cf62c91,37.56511,-90.252098,0
2019-08-29T10:45:33Z,"Weimann, Kuhic and Beahan",shopping_pos,19.7,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21,e7c5a5d4a8ce7a90b91ae810704c64c5,41.411822,-103.884868,0
2020-02-16T12:59:43Z,"Bahringer, Schoen and Corkery",shopping_pos,6.76,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,18478183d1b0fe2474e24f2ea61513ef,48.728652,-122.525716,0
2019-06-01T06:01:36Z,Block-Parisian,misc_net,9.22,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,65d26629ec16ddd973f4af5a3602e479,37.78871,-118.245896,0
2020-07-05T23:43:56Z,Champlin and Sons,home,147.28,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,2338f38d1988c40d0dac6b91bb3d63e8,36.125202,-106.422445,0
2020-05-18T16:14:22Z,Torphy-Kertzmann,health_fitness,51.03,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,6b8e548df0f76bff4a7a966bb0eb75d5,42.597924,-97.23942,0
2020-02-10T18:16:26Z,"McDermott, Osinski and Mo",home,107.93,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,19b30cf2d1afeda6bf19330549c41397,40.973914,-123.26423,0
2019-10-14T12:14:14Z,"Prosacco, Kreiger and Kovacek",home,96.15,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,65582e134fc9d35d467e1b17b36cf678,47.964955,-121.187624,0
2020-12-19T08:07:32Z,Lemke-Gutmann,shopping_net,3.99,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04,cf04ad9203d872ecab71ab6a9fb830da,40.75332,-95.386361,0
2020-12-19T11:45:54Z,Ankunding LLC,shopping_net,1.14,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,91c2dd1adfcd672872127f75482c7389,45.378232,-122.938291,0
2019-02-05T02:07:08Z,Mante Group,misc_net,9.45,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04,f834af39d52ed3e58f1a043d0387e4b4,39.823231,-106.783494,0
2020-02-27T16:20:45Z,Mayert Group,shopping_pos,2.95,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,96b45f2a51b51c015a8c188200d42bcb,39.261695,-89.720019,0
2019-12-02T06:37:17Z,Bins-Rice,gas_transport,59.56,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14,f79d436be76996d8506626d5fcf38a72,40.395987,-92.661379,0
2019-08-28T12:00:45Z,Cormier LLC,shopping_net,8.2,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,142d4c06960e1edee04119a8b418fd90,34.744176,-105.989735,0
2020-10-01T19:44:57Z,"Goyette, Howell and Collie",shopping_pos,4.67,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,4cad03f7b72b3d6cc6960d78808ab4d4,37.850562,-123.438725,0
2019-06-30T12:45:39Z,Goldner-Lemke,entertainment,16.26,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,fa41a12fc0437900043d29a058c1cc0c,43.028265000000005,-105.43717,0
2019-02-08T10:13:52Z,Huels-Hahn,gas_transport,67.86,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,9576e004107c5a474d325cffcc7a183e,44.030279,-122.226414,0
2020-06-15T11:41:46Z,Sawayn PLC,shopping_pos,2.02,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,5f13be519532479625fd1009c1ce3cc1,33.188008,-117.355824,0
2020-11-12T06:34:17Z,Hudson-Ratke,grocery_pos,207.66,American Fork,UT,40.3928,-111.7941,42384,Futures trader,1992-12-29,e31b6e7af1a85d42505d7b362d11b1c0,39.638519,-110.977238,0
2020-12-19T16:05:51Z,Mohr Inc,shopping_pos,7.89,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,8b68dfb3547a258f9add3fae0bab1eff,38.109742,-110.477103,0
2019-10-05T21:46:36Z,"Dare, Casper and Bartoletti",kids_pets,87.36,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14,58f20f2356c3f2b9d731eee2fc66f266,39.261694,-92.961799,0
2020-10-29T03:16:44Z,"Baumbach, Feeney and Mo",shopping_net,7.13,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21,d171799ecb6ce0e486943e51b38d1bd1,42.166172,-123.29076200000002,0
2020-04-21T15:34:44Z,Lind-Buckridge,entertainment,72.21,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,ce320e74e4fb0eff3edee0a35b3dc8bf,48.145206,-121.542697,0
2020-04-13T10:17:42Z,Pouros-Haag,shopping_pos,6.93,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,eccb30e9d715e3654fda80d66cdf5c6e,42.897814,-124.126632,0
2019-06-06T12:51:15Z,"Zemlak, Tillman and Cremin",personal_care,98.46,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21,115f9855ec804879c3c6ea26eb25f029,37.794812,-122.24698,0
2019-05-13T19:54:13Z,"Nienow, Ankunding and Collie",misc_pos,2.13,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,d8d8ee12d4c0d6ca0d4b31ae226ec6d9,43.001435,-109.103717,0
2019-12-30T17:19:09Z,Kemmer-Buckridge,misc_pos,2.26,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,8702aae682035b0fdde61c0aa834dc71,36.309257,-106.152396,0
2019-12-22T06:45:25Z,Cummings LLC,gas_transport,52.36,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,08c66d7b8b1208e8f1f77b6ef9399d84,40.856509,-96.048067,0
2019-07-13T08:47:44Z,Kutch LLC,gas_transport,73.88,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,794813cc5e923f3b482d860edc302fe6,40.54705,-97.2858,0
2019-08-18T23:04:59Z,"Bernhard, Grant and Langworth",shopping_pos,1.17,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,3ee59d5085b8cd8cb89538bdbbe04cfc,39.750257,-109.863313,0
2019-03-04T19:55:47Z,Greenholt Lt,health_fitness,38.57,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,48278a3d4539d22f919ee123e9425e74,33.825219,-117.857024,0
2019-05-04T14:19:52Z,Abbott-Steube,personal_care,2.67,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,198562b00878a45af725c4542902d8f2,41.050399,-99.644562,0
2020-02-20T21:02:14Z,Thompson-Gleason,health_fitness,10.8,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,96363302c32a9388ee47d3e9afbf2dff,36.323024,-89.101196,0
2020-11-24T09:30:53Z,Sawayn PLC,shopping_pos,32.88,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,740c38a4474049be61bf75c564bd27b5,38.86844,-91.101888,0
2019-07-19T21:07:26Z,Schmidt-Larkin,home,25.88,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,3633d4d97eb59b55a0faa15e42b7993a,34.325275,-115.75431,0
2020-06-02T14:05:32Z,Monahan-Mo,personal_care,26.83,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,33538cba0626f52d93cc2a9eb162acfa,40.699766,-106.378333,0
2020-07-17T03:52:37Z,Jast Lt,shopping_net,88.24,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,5f304ca53479a43f114178742bb17128,38.472418,-122.393443,0
2020-08-04T11:06:37Z,Price Inc,shopping_net,101.2,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,e7335dca6152b62027066466b0eaf2da,36.944812,-120.890862,0
2020-12-01T16:40:29Z,Lubowitz-Walte,kids_pets,73.61,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,580c2fa5260c89baef5ac768d86d7d0e,41.923261,-122.592295,0
2019-12-26T20:05:03Z,Hills-Witting,shopping_net,7.66,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,0eb759ebd484bd13f13768d0757f84a8,42.057865,-103.276987,0
2020-12-10T13:16:43Z,"Walter, Hettinger and Kessle",personal_care,40.77,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21,83c12acbe38a0439fe232e90d36a1222,39.899817,-120.558539,0
2019-09-15T19:25:45Z,"Fadel, Mertz and Rippin",entertainment,14.43,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,3e9c112a05b0b524bf539acd45be95ac,41.51773,-109.07218,0
2019-12-05T18:03:46Z,Daugherty LLC,kids_pets,64.18,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,5c61b2118c1c7de320a9898aae5c4de3,38.16082,-122.44089,0
2019-05-12T06:59:16Z,"Swift, Bradtke and Marquardt",grocery_net,49.51,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,55062cb3fbe35205dce5a4f29eaabd12,32.880183,-112.116726,0
2019-04-02T18:37:21Z,Little Lt,kids_pets,32.34,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,82838647115f05c828ae5e11008d53c7,40.99751,-109.670619,0
2019-11-03T18:48:41Z,Gislason Group,travel,9.64,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,0d3cc70102cb1f7bb424339b627026eb,43.369802,-116.898781,0
2020-09-06T05:04:54Z,Heidenreich PLC,grocery_pos,71.42,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,b3ce732ff2f9f5274ad179e2b5b8fbc5,33.007994000000004,-118.860908,0
2020-07-13T12:43:03Z,Mosciski Group,travel,6.2,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,3867b6daf328a31e976b419b58cb86c0,41.11963,-99.034446,0
2020-07-05T17:51:04Z,Hills-Boye,personal_care,82.14,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,7c1165ddeee649c375d8d146e0e8a500,37.747492,-122.317681,0
2020-12-20T21:44:30Z,Schimmel-Olson,kids_pets,70.29,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04,053613fae05639ee514a649ce221faa7,41.809994,-95.460685,0
2019-08-19T06:50:50Z,Herman Inc,misc_pos,50.86,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,15c9e410892ba8362b154623c5d9170f,48.199965,-122.440529,0
2020-04-04T03:02:58Z,Kuvalis Lt,gas_transport,44.95,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,20cfb62f683299fe72910cd155e4781c,34.387662,-105.320924,0
2019-06-14T20:53:44Z,"Douglas, Schneider and Turne",shopping_pos,8.43,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,7d42819d01e204e0c56c3d0b9c6e727f,44.585388,-122.11244,0
2019-07-28T05:47:57Z,"Kovacek, Dibbert and Ondrick",grocery_pos,87.12,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22,3a5a07b413fd01e669aa5565676cc561,32.999675,-117.920949,0
2020-11-25T15:00:34Z,"Nienow, Ankunding and Collie",misc_pos,1.35,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,d2bd887d8c317e2503b6b75730c69a01,42.27709,-108.794733,0
2020-08-30T16:14:17Z,Fahey Inc,kids_pets,62.54,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,d6730fccfa32164568956cf577076ba6,33.689031,-118.056029,0
2020-02-24T07:38:41Z,"Kerluke, Considine and Macejkovic",misc_net,4.74,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,bb20a3cbe19616055d57119c13d64b4a,42.267025,-108.68017,0
2020-01-11T17:36:58Z,Upton PLC,entertainment,62.16,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,cce7f699bac2b163fa4366b5c07842a2,48.167633,-118.684147,0
2019-02-26T16:25:37Z,Schoen Lt,kids_pets,8.86,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,01a2558f06837962069ed53415e16c2d,39.617143,-95.478519,0
2019-08-11T10:54:44Z,Murray-Smitham,grocery_pos,189.24,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,2e718073eb4e434e8225fc9367a56507,38.421776,-122.280408,0
2019-12-19T23:06:55Z,"Nienow, Barrows and Romague",personal_care,5.54,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,f5b537d7c6ac9a54bc2404f1255aa5a5,38.897529,-93.258597,0
2020-12-29T15:33:24Z,Kilback LLC,food_dining,63.39,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,1e520148c6303a298dfa1a4fc6646c5c,36.360754,-120.551457,0
2019-06-14T22:25:55Z,Koelpin and Sons,misc_net,1.89,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,67db764b8de7c66bb4745f57fbddf520,33.438091,-104.929103,0
2019-04-07T08:28:55Z,"Schaefer, Maggio and Daugherty",gas_transport,76.62,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21,0e3919021402869a8fefe95aef0d8f39,39.26966,-120.804295,0
2019-04-22T11:39:36Z,Luettgen PLC,gas_transport,81.12,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,73f8ac1d0b397d0b9e1769a661f68746,41.87874,-100.687135,0
2020-07-31T22:15:32Z,"Kihn, Brakus and Goyette",personal_care,90.8,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,7c96a2bf8cfae3eaa63b25872b8e8e58,47.628135,-122.689251,0
2020-02-15T20:33:17Z,"Yost, Schamberger and Windle",kids_pets,29.67,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,8c8fb6edffa8fe1e950644011ad8c20b,39.577407,-94.864713,0
2019-05-26T22:07:41Z,Lynch-Moh,travel,4.75,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,da931fa20ea12afa5dd1e6a00d149a2c,38.500538,-121.592764,0
2020-05-26T21:35:03Z,Kutch-Ferry,home,37.51,Huntington Beach,CA,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,5c4ec74bf5c2ca798d8b75a6e4436128,33.952764,-118.024125,0
2019-06-06T01:19:13Z,"Wiza, Schaden and Stark",misc_pos,5.95,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,9e9c7337b75ab0f8b1e67b00f9ec0a37,40.941641,-98.165746,0
2019-09-09T17:52:11Z,Schumm PLC,health_fitness,85.13,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,d3f5596d73f6e661afa57f4954c4843b,41.950518,-96.955302,0
2020-06-28T17:34:13Z,"Langosh, Wintheiser and Hyatt",food_dining,99.21,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f4e64c489c4a3875da121e5fc05e8157,34.951926,-118.906585,0
2020-05-03T13:09:07Z,"Towne, Greenholt and Koepp",shopping_net,26.61,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,5a7d45e1e7d1ab088afd9395d96ffdfe,44.216703,-117.310661,0
2020-10-22T22:43:37Z,"Torp, Muller and Bore",health_fitness,84.28,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,9bd3d9c033bb87e284c322f603cec8ea,37.946989,-104.718116,0
2019-06-17T21:26:06Z,"Bahringer, Osinski and Block",food_dining,39.71,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1941-11-16,934923cad11c225e4b267c273fdf37d1,45.592252,-111.56096,0
2019-11-04T17:56:02Z,"Kling, Howe and Schneide",home,146.27,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,9fc9ecd06a1377cfb3dc646563b41394,39.06383,-123.59212,0
2019-10-07T11:08:41Z,"Osinski, Ledner and Leuschke",grocery_pos,99.67,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,8ff690b95b284566cafd6df7d81654c9,33.808972999999995,-117.722988,0
2020-05-26T13:57:31Z,Rempel Inc,shopping_net,9.05,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,dc3a6ff71499031942558a0e9591c93b,41.631961,-96.810205,0
2019-07-01T10:41:07Z,"Schaefer, Fay and Hilll",entertainment,74.31,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06,52edc1892ea70ec3f01e8929551b6653,33.265166,-115.786014,0
2019-04-20T08:02:20Z,Vandervort-Funk,grocery_pos,114.23,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,e3e0404ed42e0075234b00b8dd052c69,38.69033,-122.476639,0
2019-05-26T12:17:12Z,Kuhn Group,food_dining,27.21,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,69b664fa1ee4e9729c0822eba633d157,34.83493,-118.354186,0
2020-09-23T08:47:33Z,"Reilly, Heaney and Cole",gas_transport,55.25,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,0c39b6a7ec0db5350959ff7146b4ae35,39.808806,-110.252214,0
2020-09-21T03:51:50Z,"Kovacek, Dibbert and Ondrick",grocery_pos,209.16,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,7569a8dc9af20f0fce068899d6afca37,44.460084,-115.45042,0
2019-05-13T13:09:01Z,"Schaefer, Fay and Hilll",entertainment,84.51,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,ddb5f6f2af6c0d5b50ee3526e214b7cd,32.084685,-106.684844,0
2019-09-21T23:44:05Z,Torphy-Goyette,shopping_pos,290.22,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,eb123f4650c04245bb17ebd233370908,34.724346999999995,-119.33553899999998,0
2020-06-22T23:22:32Z,"Langworth, Boehm and Gulgowski",shopping_net,87.05,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,5225fcb180886be4477001caf6fefdbe,47.779602,-121.283212,0
2019-05-27T12:13:17Z,Beier and Sons,home,95.53,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f3e8afdd422c2b93b81ae65b35d6de7a,33.203326000000004,-117.674751,0
2019-10-09T10:43:27Z,Huels-Nolan,gas_transport,53.88,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,7f502bb68016b3a9327125ce4d0241e1,47.495086,-122.578864,0
2020-05-26T21:53:54Z,Morissette-Schaefe,personal_care,8.98,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,4c20e7cc5ab74db38dff25beeef37dd2,34.224526000000004,-106.28737,0
2019-11-14T19:46:18Z,Kautzer and Sons,personal_care,86.1,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,0b9efe27e72a108e99d270d3274101ff,41.237679,-100.194551,0
2020-08-23T22:28:35Z,Mayert Group,shopping_pos,785.58,Luray,MO,40.4931,-91.8912,519,Town planner,1966-02-13,c15ef0d69af6414c4889a08c53659056,40.225117,-92.611539,1
2020-01-28T00:46:26Z,"Tromp, Kerluke and Glove",grocery_net,65.67,American Fork,UT,40.3928,-111.7941,42384,Futures trader,1992-12-29,2a98f39ab776d93fc1c0d92e29f1a5c2,40.335509,-111.959858,0
2019-12-02T21:28:45Z,O'Connell-Ullrich,home,55.41,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,279aafcc420f4df4ba1dd7f3243b77cb,39.494338,-94.94923,0
2020-04-23T01:34:14Z,McGlynn-Heathcote,misc_net,3.48,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,f7fe3bc65d7cef00e2c47a1424ea6714,44.488237,-123.379994,0
2020-08-21T01:12:58Z,Kassulke PLC,shopping_net,34.12,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,ab96b65345a1771b0496d8a0f456fa6a,43.748492,-122.365638,0
2020-12-27T21:59:02Z,Kulas Group,health_fitness,147.6,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,4a1645e7e0d09ce6198ddadc836a2e9c,43.299261,-104.8044,0
2019-05-06T16:38:47Z,Barton LLC,kids_pets,37.35,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,a182e8d9b89ea92588d40f480f23f727,33.167076,-115.644478,0
2019-06-17T15:30:04Z,Kutch-Ferry,home,67.01,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,f7fbc6246d2ef042c31ed391d3617ba2,40.376233,-98.871819,0
2019-02-21T06:47:59Z,Zemlak Group,misc_net,23.84,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,8d246cbcb26801d669285263903851e5,39.607795,-89.571579,0
2020-07-05T04:26:33Z,Kling-Grant,grocery_net,66.02,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,226ed95c1e683be13f32ee3de6414c10,39.991446,-104.296115,0
2020-09-08T16:42:08Z,Shanahan-Lehne,personal_care,7.67,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,fc8906596c8d65299833c904e8fbc488,42.051605,-109.581482,0
2020-02-14T12:02:52Z,"Hodkiewicz, Prohaska and Paucek",travel,4.74,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22,6515862517a2893cf371a40b840ed95c,32.783376000000004,-117.502497,0
2020-08-11T08:14:06Z,"Streich, Dietrich and Barton",shopping_net,2.82,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09,f40deb6b71014cd756511b09c0d32cb9,64.061027,-165.70523400000002,0
2020-12-16T16:09:42Z,Schumm PLC,health_fitness,102.42,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,e9c1b615c31d418e1e6483cac4991284,48.962926,-118.090949,0
2020-12-21T20:36:18Z,"Hermiston, Pacocha and Smith",health_fitness,332.41,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,d91d006008164dd848c868489db0617f,44.215223,-123.239058,0
2019-02-02T01:38:44Z,Bernhard Inc,gas_transport,50.99,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,ca370e012f53f83edfbec781a3a0099b,41.163436,-96.550912,0
